experiment,repeat_id,b,scale_state,v_oracle,v_raw,v_iso,delta_v,treat_rate_oracle,treat_rate_raw,treat_rate_iso,raw_treated_true_positive_share,raw_treated_false_positive_share,iso_treated_true_positive_share,iso_treated_false_positive_share,mse_raw,mse_iso,cal_raw,cal_iso,t_theta,flip_rate,flip_count,beneficial_flip_rate,harmful_flip_rate,beneficial_flip_count,harmful_flip_count,beneficial_sign_share,harmful_sign_share,beneficial_value,harmful_value,mean_tau_flip_region,mean_abs_tau_flip_region,global_spearman,flip_region_spearman
slope_bias,21,0.5,compressed,0.964825222028342,0.964825222028342,0.964702250382649,-0.000122971645693193,0.1666,0.1666,0.209,1,0,0.797129186602871,0.202870813397129,0.0110818972991449,0.00112633310591395,0.0112723497289942,0.000711016167042627,-0.0029240521765948,0.0424,212,0,0.0424,0,212,0,1,0,-0.000122971645693157,-0.00290027466257445,0.00290027466257445,1,1
slope_bias,21,0.75,compressed,0.964825222028342,0.964825222028342,0.964702250382649,-0.000122971645693193,0.1666,0.1666,0.209,1,0,0.797129186602871,0.202870813397129,0.00277047432478622,0.00112633310591395,0.00319717843533662,0.000711016167042627,-0.00438607826489221,0.0424,212,0,0.0424,0,212,0,1,0,-0.000122971645693157,-0.00290027466257445,0.00290027466257445,1,1
slope_bias,21,1,identity_scale,0.964825222028342,0.964825222028342,0.964702250382649,-0.000122971645693193,0.1666,0.1666,0.209,1,0,0.797129186602871,0.202870813397129,0,0.00112633310591395,0.000557560823668408,0.000711016167042627,-0.00584810435318961,0.0424,212,0,0.0424,0,212,0,1,0,-0.000122971645693157,-0.00290027466257445,0.00290027466257445,1,1
slope_bias,21,1.25,expanded,0.964825222028342,0.964825222028342,0.964702250382649,-0.000122971645693193,0.1666,0.1666,0.209,1,0,0.797129186602871,0.202870813397129,0.00277047432478622,0.00112633310591395,0.00335349689398958,0.000711016167042627,-0.00731013044148701,0.0424,212,0,0.0424,0,212,0,1,0,-0.000122971645693157,-0.00290027466257445,0.00290027466257445,1,1
slope_bias,21,1.5,expanded,0.964825222028342,0.964825222028342,0.964702250382649,-0.000122971645693193,0.1666,0.1666,0.209,1,0,0.797129186602871,0.202870813397129,0.0110818972991449,0.00112633310591395,0.0115849866463001,0.000711016167042627,-0.00877215652978441,0.0424,212,0,0.0424,0,212,0,1,0,-0.000122971645693157,-0.00290027466257445,0.00290027466257445,1,1
slope_bias,21,2,expanded,0.964825222028342,0.964825222028342,0.964702250382649,-0.000122971645693193,0.1666,0.1666,0.209,1,0,0.797129186602871,0.202870813397129,0.0443275891965796,0.00112633310591395,0.0443546271968894,0.000711016167042627,-0.0116962087063792,0.0424,212,0,0.0424,0,212,0,1,0,-0.000122971645693157,-0.00290027466257445,0.00290027466257445,1,1
slope_bias,22,0.25,compressed,0.9654520723419,0.9654520723419,0.965427603274366,-2.44690675336168e-05,0.1688,0.1688,0.1478,1,0,1,0,0.0253666419356571,0.00115080586625843,0.0242178299001185,0.00164505939061038,0.000590922837875124,0.021,105,0,0.021,0,105,0,1,0,-2.44690675336253e-05,0.0011651936920774,0.0011651936920774,1,1
slope_bias,22,0.5,compressed,0.9654520723419,0.9654520723419,0.965427603274366,-2.44690675336168e-05,0.1688,0.1688,0.1478,1,0,1,0,0.0112740630825142,0.00115080586625843,0.0107936544102804,0.00164505939061038,0.00118184567575025,0.021,105,0,0.021,0,105,0,1,0,-2.44690675336253e-05,0.0011651936920774,0.0011651936920774,1,1
slope_bias,22,0.75,compressed,0.9654520723419,0.9654520723419,0.965427603274366,-2.44690675336168e-05,0.1688,0.1688,0.1478,1,0,1,0,0.00281851577062856,0.00115080586625843,0.00290512111910597,0.00164505939061038,0.00177276851362537,0.021,105,0,0.021,0,105,0,1,0,-2.44690675336253e-05,0.0011651936920774,0.0011651936920774,1,1
slope_bias,22,1,identity_scale,0.9654520723419,0.9654520723419,0.965427603274366,-2.44690675336168e-05,0.1688,0.1688,0.1478,1,0,1,0,0,0.00115080586625843,0.000552230026595235,0.00164505939061038,0.0023636913515005,0.021,105,0,0.021,0,105,0,1,0,-2.44690675336253e-05,0.0011651936920774,0.0011651936920774,1,1
slope_bias,22,1.25,expanded,0.9654520723419,0.9654520723419,0.965427603274366,-2.44690675336168e-05,0.1688,0.1688,0.1478,1,0,1,0,0.00281851577062856,0.00115080586625843,0.00373498113274818,0.00164505939061038,0.00295461418937562,0.021,105,0,0.021,0,105,0,1,0,-2.44690675336253e-05,0.0011651936920774,0.0011651936920774,1,1
slope_bias,22,1.5,expanded,0.9654520723419,0.9654520723419,0.965427603274366,-2.44690675336168e-05,0.1688,0.1688,0.1478,1,0,1,0,0.0112740630825142,0.00115080586625843,0.0124533744375648,0.00164505939061038,0.00354553702725074,0.021,105,0,0.021,0,105,0,1,0,-2.44690675336253e-05,0.0011651936920774,0.0011651936920774,1,1
slope_bias,22,2,expanded,0.9654520723419,0.9654520723419,0.965427603274366,-2.44690675336168e-05,0.1688,0.1688,0.1478,1,0,1,0,0.045096252330057,0.00115080586625843,0.0464970876431891,0.00164505939061038,0.00472738270300099,0.021,105,0,0.021,0,105,0,1,0,-2.44690675336253e-05,0.0011651936920774,0.0011651936920774,1,1
slope_bias,23,0.25,compressed,0.965517289117311,0.965517289117311,0.96452441577318,-0.000992873344131562,0.158,0.158,0.0506,1,0,1,0,0.0255640658275928,0.00199721043120948,0.0287649313608804,0.000821602657817269,0.00601755103008458,0.1074,537,0,0.1074,0,537,0,1,0,-0.000992873344131621,0.00924463076472645,0.00924463076472645,1,1
slope_bias,23,0.5,compressed,0.965517289117311,0.965517289117311,0.96452441577318,-0.000992873344131562,0.158,0.158,0.0506,1,0,1,0,0.0113618070344857,0.00199721043120948,0.0139103628879942,0.000821602657817269,0.0120351020601692,0.1074,537,0,0.1074,0,537,0,1,0,-0.000992873344131621,0.00924463076472645,0.00924463076472645,1,1
slope_bias,23,0.75,compressed,0.965517289117311,0.965517289117311,0.96452441577318,-0.000992873344131562,0.158,0.158,0.0506,1,0,1,0,0.00284045175862143,0.00199721043120948,0.0046267396855549,0.000821602657817269,0.0180526530902538,0.1074,537,0,0.1074,0,537,0,1,0,-0.000992873344131621,0.00924463076472645,0.00924463076472645,1,1
slope_bias,23,1,identity_scale,0.965517289117311,0.965517289117311,0.96452441577318,-0.000992873344131562,0.158,0.158,0.0506,1,0,1,0,0,0.00199721043120948,0.000914061753562502,0.000821602657817269,0.0240702041203383,0.1074,537,0,0.1074,0,537,0,1,0,-0.000992873344131621,0.00924463076472645,0.00924463076472645,1,1
slope_bias,23,1.25,expanded,0.965517289117311,0.965517289117311,0.96452441577318,-0.000992873344131562,0.158,0.158,0.0506,1,0,1,0,0.00284045175862143,0.00199721043120948,0.00277232909201702,0.000821602657817269,0.0300877551504229,0.1074,537,0,0.1074,0,537,0,1,0,-0.000992873344131621,0.00924463076472645,0.00924463076472645,1,1
slope_bias,23,1.5,expanded,0.965517289117311,0.965517289117311,0.96452441577318,-0.000992873344131562,0.158,0.158,0.0506,1,0,1,0,0.0113618070344857,0.00199721043120948,0.0102015417009184,0.000821602657817269,0.0361053061805075,0.1074,537,0,0.1074,0,537,0,1,0,-0.000992873344131621,0.00924463076472645,0.00924463076472645,1,1
slope_bias,23,2,expanded,0.965517289117311,0.965517289117311,0.96452441577318,-0.000992873344131562,0.158,0.158,0.0506,1,0,1,0,0.0454472281379428,0.00199721043120948,0.041772802730062,0.000821602657817269,0.0481404082406767,0.1074,537,0,0.1074,0,537,0,1,0,-0.000992873344131621,0.00924463076472645,0.00924463076472645,1,1
slope_bias,24,0.25,compressed,0.964631986234714,0.964631986234714,0.964362256747189,-0.00026972948752535,0.1568,0.1568,0.0964,1,0,1,0,0.0250410803668601,0.00124308459344289,0.023926678800896,0.000680789616577936,0.0024631966225146,0.0604,302,0,0.0604,0,302,0,1,0,-0.000269729487525381,0.00446571999214208,0.00446571999214208,1,1
slope_bias,24,0.5,compressed,0.964631986234714,0.964631986234714,0.964362256747189,-0.00026972948752535,0.1568,0.1568,0.0964,1,0,1,0,0.0111293690519378,0.00124308459344289,0.0106439407647957,0.000680789616577936,0.00492639324502919,0.0604,302,0,0.0604,0,302,0,1,0,-0.000269729487525381,0.00446571999214208,0.00446571999214208,1,1
slope_bias,24,0.75,compressed,0.964631986234714,0.964631986234714,0.964362256747189,-0.00026972948752535,0.1568,0.1568,0.0964,1,0,1,0,0.00278234226298446,0.00124308459344289,0.00282368318825412,0.000680789616577936,0.00738958986754379,0.0604,302,0,0.0604,0,302,0,1,0,-0.000269729487525381,0.00446571999214208,0.00446571999214208,1,1
slope_bias,24,1,identity_scale,0.964631986234714,0.964631986234714,0.964362256747189,-0.00026972948752535,0.1568,0.1568,0.0964,1,0,1,0,0,0.00124308459344289,0.000465906071271152,0.000680789616577936,0.00985278649005839,0.0604,302,0,0.0604,0,302,0,1,0,-0.000269729487525381,0.00446571999214208,0.00446571999214208,1,1
slope_bias,24,1.25,expanded,0.964631986234714,0.964631986234714,0.964362256747189,-0.00026972948752535,0.1568,0.1568,0.0964,1,0,1,0,0.00278234226298446,0.00124308459344289,0.00357060941384683,0.000680789616577936,0.012315983112573,0.0604,302,0,0.0604,0,302,0,1,0,-0.000269729487525381,0.00446571999214208,0.00446571999214208,1,1
slope_bias,24,1.5,expanded,0.964631986234714,0.964631986234714,0.964362256747189,-0.00026972948752535,0.1568,0.1568,0.0964,1,0,1,0,0.0111293690519378,0.00124308459344289,0.0121377932159812,0.000680789616577936,0.0147791797350876,0.0604,302,0,0.0604,0,302,0,1,0,-0.000269729487525381,0.00446571999214208,0.00446571999214208,1,1
slope_bias,24,2,expanded,0.964631986234714,0.964631986234714,0.964362256747189,-0.00026972948752535,0.1568,0.1568,0.0964,1,0,1,0,0.0445174762077513,0.00124308459344289,0.0456596021989258,0.000680789616577936,0.0197055729801168,0.0604,302,0,0.0604,0,302,0,1,0,-0.000269729487525381,0.00446571999214208,0.00446571999214208,1,1
slope_bias,25,0.25,compressed,0.965546109698113,0.965546109698113,0.964849599682746,-0.000696510015367524,0.1664,0.1664,0.0714,1,0,1,0,0.0247413672457836,0.0011862169158657,0.0200144419351546,0.0015211374997776,0.00427470591039625,0.095,475,0,0.095,0,475,0,1,0,-0.000696510015367534,0.00733168437228983,0.00733168437228983,1,1
slope_bias,25,0.5,compressed,0.965546109698113,0.965546109698113,0.964849599682746,-0.000696510015367524,0.1664,0.1664,0.0714,1,0,1,0,0.0109961632203483,0.0011862169158657,0.00818367211249133,0.0015211374997776,0.0085494118207925,0.095,475,0,0.095,0,475,0,1,0,-0.000696510015367534,0.00733168437228983,0.00733168437228983,1,1
slope_bias,25,0.75,compressed,0.965546109698113,0.965546109698113,0.964849599682746,-0.000696510015367524,0.1664,0.1664,0.0714,1,0,1,0,0.00274904080508706,0.0011862169158657,0.00174328874416881,0.0015211374997776,0.0128241177311887,0.095,475,0,0.095,0,475,0,1,0,-0.000696510015367534,0.00733168437228983,0.00733168437228983,1,1
slope_bias,25,1,identity_scale,0.965546109698113,0.965546109698113,0.964849599682746,-0.000696510015367524,0.1664,0.1664,0.0714,1,0,1,0,0,0.0011862169158657,0.000693291830187049,0.0015211374997776,0.017098823641585,0.095,475,0,0.095,0,475,0,1,0,-0.000696510015367534,0.00733168437228983,0.00733168437228983,1,1
slope_bias,25,1.25,expanded,0.965546109698113,0.965546109698113,0.964849599682746,-0.000696510015367524,0.1664,0.1664,0.0714,1,0,1,0,0.00274904080508706,0.0011862169158657,0.00503368137054603,0.0015211374997776,0.0213735295519812,0.095,475,0,0.095,0,475,0,1,0,-0.000696510015367534,0.00733168437228983,0.00733168437228983,1,1
slope_bias,25,1.5,expanded,0.965546109698113,0.965546109698113,0.964849599682746,-0.000696510015367524,0.1664,0.1664,0.0714,1,0,1,0,0.0109961632203483,0.0011862169158657,0.0147644573652458,0.0015211374997776,0.0256482354623775,0.095,475,0,0.095,0,475,0,1,0,-0.000696510015367534,0.00733168437228983,0.00733168437228983,1,1
slope_bias,25,2,expanded,0.965546109698113,0.965546109698113,0.964849599682746,-0.000696510015367524,0.1664,0.1664,0.0714,1,0,1,0,0.043984652881393,0.0011862169158657,0.0503971687176675,0.0015211374997776,0.03419764728317,0.095,475,0,0.095,0,475,0,1,0,-0.000696510015367534,0.00733168437228983,0.00733168437228983,1,1
slope_bias,26,0.25,compressed,0.965408322542334,0.965408322542334,0.965112639100037,-0.000295683442296912,0.1666,0.1666,0.1,1,0,1,0,0.0248356943694662,0.00137339686436375,0.0249426734268168,0.000688368618390599,0.00257768734874841,0.0666,333,0,0.0666,0,333,0,1,0,-0.000295683442296971,0.00443969132578034,0.00443969132578034,1,1
slope_bias,26,0.5,compressed,0.965408322542334,0.965408322542334,0.965112639100037,-0.000295683442296912,0.1666,0.1666,0.1,1,0,1,0,0.0110380863864294,0.00137339686436375,0.011419428627662,0.000688368618390599,0.00515537469749683,0.0666,333,0,0.0666,0,333,0,1,0,-0.000295683442296971,0.00443969132578034,0.00443969132578034,1,1
slope_bias,26,0.75,compressed,0.965408322542334,0.965408322542334,0.965112639100037,-0.000295683442296912,0.1666,0.1666,0.1,1,0,1,0,0.00275952159660735,0.00137339686436375,0.0033097526612091,0.000688368618390599,0.00773306204624524,0.0666,333,0,0.0666,0,333,0,1,0,-0.000295683442296971,0.00443969132578034,0.00443969132578034,1,1
slope_bias,26,1,identity_scale,0.965408322542334,0.965408322542334,0.965112639100037,-0.000295683442296912,0.1666,0.1666,0.1,1,0,1,0,0,0.00137339686436375,0.000613645527457988,0.000688368618390599,0.0103107493949937,0.0666,333,0,0.0666,0,333,0,1,0,-0.000295683442296971,0.00443969132578034,0.00443969132578034,1,1
slope_bias,26,1.25,expanded,0.965408322542334,0.965408322542334,0.965112639100037,-0.000295683442296912,0.1666,0.1666,0.1,1,0,1,0,0.00275952159660735,0.00137339686436375,0.0033311072264087,0.000688368618390599,0.0128884367437421,0.0666,333,0,0.0666,0,333,0,1,0,-0.000295683442296971,0.00443969132578034,0.00443969132578034,1,1
slope_bias,26,1.5,expanded,0.965408322542334,0.965408322542334,0.965112639100037,-0.000295683442296912,0.1666,0.1666,0.1,1,0,1,0,0.0110380863864294,0.00137339686436375,0.0114621377580612,0.000688368618390599,0.0154661240924905,0.0666,333,0,0.0666,0,333,0,1,0,-0.000295683442296971,0.00443969132578034,0.00443969132578034,1,1
slope_bias,26,2,expanded,0.965408322542334,0.965408322542334,0.965112639100037,-0.000295683442296912,0.1666,0.1666,0.1,1,0,1,0,0.0441523455457177,0.00137339686436375,0.0439649053194717,0.000688368618390599,0.0206214987899873,0.0666,333,0,0.0666,0,333,0,1,0,-0.000295683442296971,0.00443969132578034,0.00443969132578034,1,1
slope_bias,27,0.25,compressed,0.964706353239742,0.964706353239742,0.964418266313904,-0.00028808692583826,0.1616,0.1616,0.097,1,0,1,0,0.0251403673814137,0.0015292839278984,0.023413530951122,0.00102358329434227,0.00258452367560952,0.0646,323,0,0.0646,0,323,0,1,0,-0.000288086925838263,0.00445954993557683,0.00445954993557683,1,1
slope_bias,27,0.5,compressed,0.964706353239742,0.964706353239742,0.964418266313904,-0.00028808692583826,0.1616,0.1616,0.097,1,0,1,0,0.0111734966139616,0.0015292839278984,0.0102596461625131,0.00102358329434227,0.00516904735121904,0.0646,323,0,0.0646,0,323,0,1,0,-0.000288086925838263,0.00445954993557683,0.00445954993557683,1,1
slope_bias,27,0.75,compressed,0.964706353239742,0.964706353239742,0.964418266313904,-0.00028808692583826,0.1616,0.1616,0.097,1,0,1,0,0.00279337415349041,0.0015292839278984,0.0025841870102233,0.00102358329434227,0.00775357102682855,0.0646,323,0,0.0646,0,323,0,1,0,-0.000288086925838263,0.00445954993557683,0.00445954993557683,1,1
slope_bias,27,1,identity_scale,0.964706353239742,0.964706353239742,0.964418266313904,-0.00028808692583826,0.1616,0.1616,0.097,1,0,1,0,0,0.0015292839278984,0.000387153494252597,0.00102358329434227,0.0103380947024381,0.0646,323,0,0.0646,0,323,0,1,0,-0.000288086925838263,0.00445954993557683,0.00445954993557683,1,1
slope_bias,27,1.25,expanded,0.964706353239742,0.964706353239742,0.964418266313904,-0.00028808692583826,0.1616,0.1616,0.097,1,0,1,0,0.00279337415349041,0.0015292839278984,0.00366854561460099,0.00102358329434227,0.0129226183780476,0.0646,323,0,0.0646,0,323,0,1,0,-0.000288086925838263,0.00445954993557683,0.00445954993557683,1,1
slope_bias,27,1.5,expanded,0.964706353239742,0.964706353239742,0.964418266313904,-0.00028808692583826,0.1616,0.1616,0.097,1,0,1,0,0.0111734966139616,0.0015292839278984,0.0124283633712685,0.00102358329434227,0.0155071420536571,0.0646,323,0,0.0646,0,323,0,1,0,-0.000288086925838263,0.00445954993557683,0.00445954993557683,1,1
slope_bias,27,2,expanded,0.964706353239742,0.964706353239742,0.964418266313904,-0.00028808692583826,0.1616,0.1616,0.097,1,0,1,0,0.0446939864558465,0.0015292839278984,0.0463832757935607,0.00102358329434227,0.0206761894048761,0.0646,323,0,0.0646,0,323,0,1,0,-0.000288086925838263,0.00445954993557683,0.00445954993557683,1,1
slope_bias,28,0.25,compressed,0.966401616557949,0.966401616557949,0.965466984034753,-0.000934632523195478,0.1624,0.1624,0.2832,1,0,0.573446327683616,0.426553672316384,0.0250273142206713,0.00226981510826758,0.0214365256299242,0.000912472428077434,-0.00376435383238907,0.1208,604,0,0.1208,0,604,0,1,0,-0.000934632523195477,-0.00773702419863805,0.00773702419863805,1,1
slope_bias,28,0.5,compressed,0.966401616557949,0.966401616557949,0.965466984034753,-0.000934632523195478,0.1624,0.1624,0.2832,1,0,0.573446327683616,0.426553672316384,0.0111232507647428,0.00226981510826758,0.0089998460474262,0.000912472428077434,-0.00752870766477814,0.1208,604,0,0.1208,0,604,0,1,0,-0.000934632523195477,-0.00773702419863805,0.00773702419863805,1,1
slope_bias,28,0.75,compressed,0.966401616557949,0.966401616557949,0.965466984034753,-0.000934632523195478,0.1624,0.1624,0.2832,1,0,0.573446327683616,0.426553672316384,0.0027808126911857,0.00226981510826758,0.00201619688991236,0.000912472428077434,-0.0112930614971672,0.1208,604,0,0.1208,0,604,0,1,0,-0.000934632523195477,-0.00773702419863805,0.00773702419863805,1,1
slope_bias,28,1,identity_scale,0.966401616557949,0.966401616557949,0.965466984034753,-0.000934632523195478,0.1624,0.1624,0.2832,1,0,0.573446327683616,0.426553672316384,0,0.00226981510826758,0.000485578157382703,0.000912472428077434,-0.0150574153295563,0.1208,604,0,0.1208,0,604,0,1,0,-0.000934632523195477,-0.00773702419863805,0.00773702419863805,1,1
slope_bias,28,1.25,expanded,0.966401616557949,0.966401616557949,0.965466984034753,-0.000934632523195478,0.1624,0.1624,0.2832,1,0,0.573446327683616,0.426553672316384,0.0027808126911857,0.00226981510826758,0.00440798984983724,0.000912472428077434,-0.0188217691619454,0.1208,604,0,0.1208,0,604,0,1,0,-0.000934632523195477,-0.00773702419863805,0.00773702419863805,1,1
slope_bias,28,1.5,expanded,0.966401616557949,0.966401616557949,0.965466984034753,-0.000934632523195478,0.1624,0.1624,0.2832,1,0,0.573446327683616,0.426553672316384,0.0111232507647428,0.00226981510826758,0.013783431967276,0.000912472428077434,-0.0225861229943344,0.1208,604,0,0.1208,0,604,0,1,0,-0.000934632523195477,-0.00773702419863805,0.00773702419863805,1,1
slope_bias,28,2,expanded,0.966401616557949,0.966401616557949,0.965466984034753,-0.000934632523195478,0.1624,0.1624,0.2832,1,0,0.573446327683616,0.426553672316384,0.0444930030589713,0.00226981510826758,0.048893407477106,0.000912472428077434,-0.0301148306591126,0.1208,604,0,0.1208,0,604,0,1,0,-0.000934632523195477,-0.00773702419863805,0.00773702419863805,1,1
slope_bias,29,0.25,compressed,0.964917611047581,0.964917611047581,0.964787965787775,-0.000129645259805189,0.1536,0.1536,0.1088,1,0,1,0,0.0250229221378155,0.00178454150476438,0.0306277992361049,0.000721080572422463,0.00158960362672422,0.0448,224,0,0.0448,0,224,0,1,0,-0.000129645259805173,0.00289386740636547,0.00289386740636547,1,1
slope_bias,29,0.5,compressed,0.964917611047581,0.964917611047581,0.964787965787775,-0.000129645259805189,0.1536,0.1536,0.1088,1,0,1,0,0.011121298727918,0.00178454150476438,0.0152377922098271,0.000721080572422463,0.00317920725344845,0.0448,224,0,0.0448,0,224,0,1,0,-0.000129645259805173,0.00289386740636547,0.00289386740636547,1,1
slope_bias,29,0.75,compressed,0.964917611047581,0.964917611047581,0.964787965787775,-0.000129645259805189,0.1536,0.1536,0.1088,1,0,1,0,0.0027803246819795,0.00178454150476438,0.00530090759914825,0.000721080572422463,0.00476881088017267,0.0448,224,0,0.0448,0,224,0,1,0,-0.000129645259805173,0.00289386740636547,0.00289386740636547,1,1
slope_bias,29,1,identity_scale,0.964917611047581,0.964917611047581,0.964787965787775,-0.000129645259805189,0.1536,0.1536,0.1088,1,0,1,0,0,0.00178454150476438,0.000817145404068196,0.000721080572422463,0.00635841450689689,0.0448,224,0,0.0448,0,224,0,1,0,-0.000129645259805173,0.00289386740636547,0.00289386740636547,1,1
slope_bias,29,1.25,expanded,0.964917611047581,0.964917611047581,0.964787965787775,-0.000129645259805189,0.1536,0.1536,0.1088,1,0,1,0,0.0027803246819795,0.00178454150476438,0.00178650562458699,0.000721080572422463,0.00794801813362112,0.0448,224,0,0.0448,0,224,0,1,0,-0.000129645259805173,0.00289386740636547,0.00289386740636547,1,1
slope_bias,29,1.5,expanded,0.964917611047581,0.964917611047581,0.964787965787775,-0.000129645259805189,0.1536,0.1536,0.1088,1,0,1,0,0.011121298727918,0.00178454150476438,0.00820898826070463,0.000721080572422463,0.00953762176034534,0.0448,224,0,0.0448,0,224,0,1,0,-0.000129645259805173,0.00289386740636547,0.00289386740636547,1,1
slope_bias,29,2,expanded,0.964917611047581,0.964917611047581,0.964787965787775,-0.000129645259805189,0.1536,0.1536,0.1088,1,0,1,0,0.0444851949116721,0.00178454150476438,0.0374133207797365,0.000721080572422463,0.0127168290137938,0.0448,224,0,0.0448,0,224,0,1,0,-0.000129645259805173,0.00289386740636547,0.00289386740636547,1,1
slope_bias,30,0.25,compressed,0.964655256070351,0.964655256070351,0.961987054390875,-0.00266820167947623,0.1592,0.1592,0.3594,1,0,0.442960489705064,0.557039510294936,0.025642544190706,0.00125725580328914,0.0271080465775686,0.000862886986732968,-0.00690370031269197,0.2002,1001,0,0.2002,0,1001,0,1,0,-0.00266820167947618,-0.0133276807166642,0.0133276807166642,1,1
slope_bias,30,0.5,compressed,0.964655256070351,0.964655256070351,0.961987054390875,-0.00266820167947623,0.1592,0.1592,0.3594,1,0,0.442960489705064,0.557039510294936,0.0113966863069804,0.00125725580328914,0.012592691697201,0.000862886986732968,-0.0138074006253839,0.2002,1001,0,0.2002,0,1001,0,1,0,-0.00266820167947618,-0.0133276807166642,0.0133276807166642,1,1
slope_bias,30,0.75,compressed,0.964655256070351,0.964655256070351,0.961987054390875,-0.00266820167947623,0.1592,0.1592,0.3594,1,0,0.442960489705064,0.557039510294936,0.00284917157674511,0.00125725580328914,0.00367370540657109,0.000862886986732968,-0.0207111009380759,0.2002,1001,0,0.2002,0,1001,0,1,0,-0.00266820167947618,-0.0133276807166642,0.0133276807166642,1,1
slope_bias,30,1,identity_scale,0.964655256070351,0.964655256070351,0.961987054390875,-0.00266820167947623,0.1592,0.1592,0.3594,1,0,0.442960489705064,0.557039510294936,0,0.00125725580328914,0.000351087705678977,0.000862886986732968,-0.0276148012507679,0.2002,1001,0,0.2002,0,1001,0,1,0,-0.00266820167947618,-0.0133276807166642,0.0133276807166642,1,1
slope_bias,30,1.25,expanded,0.964655256070351,0.964655256070351,0.961987054390875,-0.00266820167947623,0.1592,0.1592,0.3594,1,0,0.442960489705064,0.557039510294936,0.00284917157674511,0.00125725580328914,0.00262483859452461,0.000862886986732968,-0.0345185015634598,0.2002,1001,0,0.2002,0,1001,0,1,0,-0.00266820167947618,-0.0133276807166642,0.0133276807166642,1,1
slope_bias,30,1.5,expanded,0.964655256070351,0.964655256070351,0.961987054390875,-0.00266820167947623,0.1592,0.1592,0.3594,1,0,0.442960489705064,0.557039510294936,0.0113966863069804,0.00125725580328914,0.010494958073108,0.000862886986732968,-0.0414222018761518,0.2002,1001,0,0.2002,0,1001,0,1,0,-0.00266820167947618,-0.0133276807166642,0.0133276807166642,1,1
slope_bias,30,2,expanded,0.964655256070351,0.964655256070351,0.961987054390875,-0.00266820167947623,0.1592,0.1592,0.3594,1,0,0.442960489705064,0.557039510294936,0.0455867452279218,0.00125725580328914,0.043024302799488,0.000862886986732968,-0.0552296025015358,0.2002,1001,0,0.2002,0,1001,0,1,0,-0.00266820167947618,-0.0133276807166642,0.0133276807166642,1,1
slope_bias,31,0.25,compressed,0.965621596226662,0.965621596226662,0.965474741658269,-0.000146854568393251,0.155,0.155,0.2038,1,0,0.760549558390579,0.239450441609421,0.0250259346801176,0.00127967222245626,0.0244499373630846,0.000426508173156166,-0.00150155890731032,0.0488,244,0,0.0488,0,244,0,1,0,-0.000146854568393219,-0.00300931492609056,0.00300931492609056,1,1
slope_bias,31,0.5,compressed,0.965621596226662,0.965621596226662,0.965474741658269,-0.000146854568393251,0.155,0.155,0.2038,1,0,0.760549558390579,0.239450441609421,0.0111226376356078,0.00127967222245626,0.0109285488521434,0.000426508173156166,-0.00300311781462065,0.0488,244,0,0.0488,0,244,0,1,0,-0.000146854568393219,-0.00300931492609056,0.00300931492609056,1,1
slope_bias,31,0.75,compressed,0.965621596226662,0.965621596226662,0.965474741658269,-0.000146854568393251,0.155,0.155,0.2038,1,0,0.760549558390579,0.239450441609421,0.00278065940890196,0.00127967222245626,0.00285836088428299,0.000426508173156166,-0.00450467672193097,0.0488,244,0,0.0488,0,244,0,1,0,-0.000146854568393219,-0.00300931492609056,0.00300931492609056,1,1
slope_bias,31,1,identity_scale,0.965621596226662,0.965621596226662,0.965474741658269,-0.000146854568393251,0.155,0.155,0.2038,1,0,0.760549558390579,0.239450441609421,0,0.00127967222245626,0.000239373459503476,0.000426508173156166,-0.0060062356292413,0.0488,244,0,0.0488,0,244,0,1,0,-0.000146854568393219,-0.00300931492609056,0.00300931492609056,1,1
slope_bias,31,1.25,expanded,0.965621596226662,0.965621596226662,0.965474741658269,-0.000146854568393251,0.155,0.155,0.2038,1,0,0.760549558390579,0.239450441609421,0.00278065940890196,0.00127967222245626,0.0030715865778048,0.000426508173156166,-0.00750779453655162,0.0488,244,0,0.0488,0,244,0,1,0,-0.000146854568393219,-0.00300931492609056,0.00300931492609056,1,1
slope_bias,31,1.5,expanded,0.965621596226662,0.965621596226662,0.965474741658269,-0.000146854568393251,0.155,0.155,0.2038,1,0,0.760549558390579,0.239450441609421,0.0111226376356078,0.00127967222245626,0.011355000239187,0.000426508173156166,-0.00900935344386195,0.0488,244,0,0.0488,0,244,0,1,0,-0.000146854568393219,-0.00300931492609056,0.00300931492609056,1,1
slope_bias,31,2,expanded,0.965621596226662,0.965621596226662,0.965474741658269,-0.000146854568393251,0.155,0.155,0.2038,1,0,0.760549558390579,0.239450441609421,0.0444905505424313,0.00127967222245626,0.0442754291911938,0.000426508173156166,-0.0120124712584826,0.0488,244,0,0.0488,0,244,0,1,0,-0.000146854568393219,-0.00300931492609056,0.00300931492609056,1,1
slope_bias,32,0.25,compressed,0.965301424132598,0.965301424132598,0.964017016351497,-0.00128440778110073,0.162,0.162,0.3026,1,0,0.53536021150033,0.46463978849967,0.0230109739653847,0.000825523983085425,0.0202425817341497,0.00112330399336138,-0.0043917846949264,0.1406,703,0,0.1406,0,703,0,1,0,-0.00128440778110073,-0.00913519047724559,0.00913519047724559,1,1
