experiment,repeat_id,sigma,v_oracle,v_raw,v_iso,delta_v,treat_rate_oracle,treat_rate_raw,treat_rate_iso,raw_treated_true_positive_share,raw_treated_false_positive_share,iso_treated_true_positive_share,iso_treated_false_positive_share,mse_raw,mse_iso,cal_raw,cal_iso,t_theta,flip_rate,flip_count,beneficial_flip_rate,harmful_flip_rate,beneficial_flip_count,harmful_flip_count,beneficial_sign_share,harmful_sign_share,beneficial_value,harmful_value,mean_tau_flip_region,mean_abs_tau_flip_region,global_spearman,flip_region_spearman
sorting,76,0.08,0.964153449302606,0.959896071585553,0.960768032260181,0.000871960674628358,0.1648,0.1648,0.0056,0.424757281553398,0.575242718446602,0.857142857142857,0.142857142857143,0.00446944391658493,0.00468175346509067,0.00137182692588771,0.00070737704978316,0.0804606922631349,0.1592,796,0.094,0.0652,470,326,0.590452261306533,0.409547738693467,0.0026662821637731,-0.00179432148914479,-0.00547713991600699,0.0280188671665697,0.806297192155888,0.237894783926498
sorting,76,0.12,0.964153449302606,0.958689904126321,0.960608917698364,0.00191901357204372,0.1648,0.1648,0.0022,0.371359223300971,0.628640776699029,0.727272727272727,0.272727272727273,0.00821284138057764,0.00794811286012834,0.0018196791197928,0.000318353544924446,0.101667014902907,0.1626,813,0.103,0.0596,515,298,0.633456334563346,0.366543665436654,0.00354878475867017,-0.00162977118662652,-0.0118020514885834,0.0318484375479501,0.718680334891213,0.170290797024478
sorting,77,0,0.965906499801453,0.965906499801453,0.965899505710651,-6.99409080207047e-06,0.1544,0.1544,0.1646,1,0,0.938031591737546,0.0619684082624544,0,0.00135897626962776,0.00053766205556763,0.000648039180642013,-0.00132389310674552,0.0102,51,0,0.0102,0,51,0,1,0,-6.99409080204716e-06,-0.00068569517667129,0.00068569517667129,1,1
sorting,77,0.02,0.965906499801453,0.965074763720826,0.964575528516773,-0.000499235204053039,0.1544,0.1544,0.2224,0.705958549222798,0.294041450777202,0.591726618705036,0.408273381294964,0.000368007682435416,0.00184676576306088,0.000655725677737494,0.00089224182856613,-0.0088145880429652,0.068,340,0.0226,0.0454,113,227,0.332352941176471,0.667647058823529,0.000203096736540736,-0.000702331940593746,-0.00734169417725015,0.0133151276049189,0.967377721735109,0.11326151304993
sorting,77,0.05,0.965906499801453,0.963207396155723,0.963209883069399,2.48691367610299e-06,0.1544,0.1544,0.0254,0.50259067357513,0.497409326424871,0.740157480314961,0.259842519685039,0.00192561238320824,0.00337357203114293,0.000795029781411686,0.0011169911422897,0.04133962113954,0.129,645,0.0702,0.0588,351,294,0.544186046511628,0.455813953488372,0.00150502699171798,-0.00150254007804188,-1.9278400589931e-05,0.0233144734089912,0.882741556301662,0.145038054602396
sorting,77,0.08,0.965906499801453,0.961923961264362,0.962485006096904,0.00056104483254138,0.1544,0.1544,0.0908,0.424870466321244,0.575129533678757,0.451541850220264,0.548458149779736,0.00446931417454774,0.00539613605934015,0.00137380003252947,0.000879342577222164,0.0103144799683961,0.0636,318,0.039,0.0246,195,123,0.613207547169811,0.386792452830189,0.00118959246391924,-0.000628547631377859,-0.0088214596311538,0.0285871084166211,0.810333697021348,0.131485866548845
sorting,77,0.12,0.965906499801453,0.960186863940155,0.962303777242404,0.00211691330224906,0.1544,0.1544,0.0042,0.360103626943005,0.639896373056995,0.285714285714286,0.714285714285714,0.00846923102573968,0.0084093970142966,0.00240758722807695,0.00150597483653493,0.10625282346925,0.1502,751,0.0958,0.0544,479,272,0.637816245006658,0.362183754993342,0.00358154935081489,-0.00146463604856586,-0.0140939633971307,0.0335964407415496,0.713865378186615,0.156539252627702
sorting,78,0,0.963914743088963,0.963914743088963,0.963834725763945,-8.00173250177227e-05,0.1572,0.1572,0.1924,1,0,0.817047817047817,0.182952182952183,0,0.00153881504263094,0.000815005992609982,0.00235284525906987,-0.00479682828896744,0.0352,176,0,0.0352,0,176,0,1,0,-8.00173250177235e-05,-0.00227321946073078,0.00227321946073078,1,1
sorting,78,0.02,0.963914743088963,0.963087739669973,0.963101469146384,1.37294764116502e-05,0.1572,0.1572,0.116,0.723918575063613,0.276081424936387,0.806896551724138,0.193103448275862,0.000356399035782,0.0018677019013401,0.000754712286032848,0.00202902654590673,0.0060583828513906,0.0412,206,0.021,0.0202,105,101,0.509708737864078,0.490291262135922,0.000245950044462593,-0.000232220568050924,-0.000333239718729841,0.011606082827998,0.969859276618371,0.079245127613792
sorting,78,0.05,0.963914743088963,0.961357540155719,0.961614074645964,0.000256534490245652,0.1572,0.1572,0.1166,0.526717557251908,0.473282442748092,0.579759862778731,0.420240137221269,0.00189373581085584,0.00304755403090842,0.00106242825406766,0.00209210573677952,0.00595421022491038,0.0406,203,0.0254,0.0152,127,76,0.625615763546798,0.374384236453202,0.000561244757325191,-0.000304710267079442,-0.00631858350358988,0.0213289414877989,0.886127774325111,-0.00314301206996967
sorting,78,0.08,0.963914743088963,0.959817942932725,0.960927028407096,0.00110908547437105,0.1572,0.1572,0.052,0.423664122137405,0.576335877862595,0.542307692307692,0.457692307692308,0.00438607252903989,0.00573480750850263,0.000975510279231113,0.00232069892411706,0.0212987349394521,0.1052,526,0.0668,0.0384,334,192,0.634980988593156,0.365019011406844,0.00191587417827565,-0.000806788703904605,-0.0105426375890784,0.0258808258762382,0.804424130128965,0.111656296027549
sorting,78,0.12,0.963914743088963,0.958236258138048,0.960214210186856,0.00197795204880735,0.1572,0.1572,0.0546,0.366412213740458,0.633587786259542,0.446886446886447,0.553113553113553,0.00833613936269227,0.00908117031766715,0.00146854257492934,0.00173856671247834,0.0202669084548174,0.1026,513,0.0694,0.0332,347,166,0.676413255360624,0.323586744639376,0.00280582288330307,-0.000827870834495715,-0.0192782850760951,0.0354161181072006,0.716642018073681,0.110936095609484
sorting,79,0,0.965189283490975,0.965189283490975,0.965000564173406,-0.000188719317569142,0.169,0.169,0.2206,1,0,0.766092475067996,0.233907524932004,0,0.00142591830086616,0.000887086146936287,0.00262027878330985,-0.00745728784357924,0.0516,258,0,0.0516,0,258,0,1,0,-0.000188719317569212,-0.0036573511156824,0.0036573511156824,1,1
sorting,79,0.02,0.965189283490975,0.964308651151625,0.963724536937043,-0.000584114214582265,0.169,0.169,0.2468,0.730177514792899,0.269822485207101,0.602106969205835,0.397893030794165,0.000357933194873816,0.00159512374867137,0.00084977480597079,0.00102679975842517,-0.0108412695064893,0.0778,389,0.0252,0.0526,126,263,0.323907455012853,0.676092544987147,0.000249861612085016,-0.000833975826667257,-0.00750789478897482,0.0139310724775356,0.967374860262994,0.149019935620524
sorting,79,0.05,0.965189283490975,0.962440113713821,0.962385271439433,-5.48422743882338e-05,0.169,0.169,0.177,0.537278106508876,0.462721893491124,0.532203389830509,0.467796610169492,0.00190137938263669,0.00323483525537756,0.000693786961613228,0.00225620708307658,-0.00112509535222771,0.008,40,0.0034,0.0046,17,23,0.425,0.575,7.15587463626732e-05,-0.000126401020750879,-0.00685528429852575,0.0247449708891941,0.886397154751886,-0.190243902439024
sorting,79,0.08,0.965189283490975,0.9609328162546,0.96167187781589,0.000739061561289889,0.169,0.169,0.0682,0.456804733727811,0.543195266272189,0.524926686217009,0.475073313782991,0.00430714669647527,0.00461207677204346,0.00134535744165751,0.00139733235573227,0.0182130605763601,0.1008,504,0.0594,0.0414,297,207,0.589285714285714,0.410714285714286,0.00173300260934032,-0.000993941048050437,-0.0073319599334314,0.0270530124741147,0.814417663232706,0.093470951752943
sorting,79,0.12,0.965189283490975,0.959559021441428,0.961298481966767,0.00173946052533924,0.169,0.169,0.0222,0.392899408284024,0.607100591715976,0.405405405405405,0.594594594594595,0.00828646138944577,0.00839437977706282,0.00168510300448012,0.00133132286303268,0.0491623696978526,0.1468,734,0.0894,0.0574,447,287,0.608991825613079,0.391008174386921,0.0032176525942242,-0.00147819206888495,-0.0118491861399131,0.0319880426642313,0.727496437739857,0.116047678499453
sorting,80,0,0.964345906022354,0.964345906022354,0.963969713870918,-0.000376192151435695,0.1664,0.1664,0.2434,1,0,0.683648315529992,0.316351684470008,0,0.000969872041119053,0.000344436641210387,0.000827034791061792,-0.00968220017213028,0.077,385,0,0.077,0,385,0,1,0,-0.000376192151435748,-0.00488561235630842,0.00488561235630842,1,1
sorting,80,0.02,0.964345906022354,0.963491813056295,0.963317568316593,-0.000174244739701623,0.1664,0.1664,0.0976,0.717548076923077,0.282451923076923,0.84016393442623,0.159836065573771,0.000359785793552171,0.00163948351567731,0.000491342367022891,0.00101318637303649,0.0107419940174422,0.0688,344,0.0314,0.0374,157,187,0.456395348837209,0.543604651162791,0.000333654706208805,-0.000507899445910466,0.0025326270305474,0.0122318917459196,0.968399519183981,0.181731406992957
sorting,80,0.05,0.964345906022354,0.961791480301325,0.961812843014324,2.13627129984628e-05,0.1664,0.1664,0.1498,0.554086538461538,0.445913461538462,0.562082777036048,0.437917222963952,0.00192701659950619,0.00283633695734589,0.000469666246245347,0.00160960591393017,0.00189347036928189,0.0166,83,0.0086,0.008,43,40,0.518072289156627,0.481927710843373,0.000190526617593452,-0.00016916390459501,-0.00128691042159285,0.0216681037462929,0.886307406748296,-0.0405944334830612
sorting,80,0.08,0.964345906022354,0.960243209057174,0.96068627747143,0.000443068414256342,0.1664,0.1664,0.1218,0.442307692307692,0.557692307692308,0.467980295566503,0.532019704433498,0.00428376962776761,0.00510345074870467,0.00090194111446144,0.00133870533955435,0.00624741553599451,0.0446,223,0.028,0.0166,140,83,0.62780269058296,0.37219730941704,0.000870233197469344,-0.000427164783212949,-0.00993426937794609,0.0290896408224729,0.812604109688164,-0.00492148137888048
sorting,80,0.12,0.964345906022354,0.958686305217728,0.959283116334983,0.00059681111725518,0.1664,0.1664,0.1384,0.387019230769231,0.612980769230769,0.40606936416185,0.59393063583815,0.00855688511169486,0.00883825934910791,0.00156928839161675,0.000408726893636109,0.00347620616201305,0.028,140,0.0198,0.0082,99,41,0.707142857142857,0.292857142857143,0.00076578636279087,-0.000168975245535752,-0.0213146827591114,0.0333843431545222,0.719060898874436,0.000546675121908552
sorting,81,0,0.964631708425512,0.964631708425512,0.963580965199698,-0.00105074322581367,0.1508,0.1508,0.274,1,0,0.55036496350365,0.44963503649635,0,0.00144390055962918,0.000386452013606679,0.000235596017806203,-0.0160723218090693,0.1232,616,0,0.1232,0,616,0,1,0,-0.00105074322581366,-0.00852875994978619,0.00852875994978619,1,1
sorting,81,0.02,0.964631708425512,0.96371902815113,0.963783923324831,6.48951737007852e-05,0.1508,0.1508,0.1114,0.693633952254642,0.306366047745358,0.782764811490126,0.217235188509874,0.000373286798121062,0.00137097902110444,0.000386479653806961,0.00051010116839784,0.00566308310850894,0.0394,197,0.022,0.0174,110,87,0.558375634517767,0.441624365482233,0.000293823924105177,-0.000228928750404305,-0.0016470856269257,0.0132678343784133,0.968814402976576,0.212516755663964
sorting,81,0.05,0.964631708425512,0.961958411589287,0.962247539316884,0.000289127727596594,0.1508,0.1508,0.0412,0.503978779840849,0.496021220159151,0.669902912621359,0.330097087378641,0.00193696789716027,0.00309561648209722,0.000591049175705804,0.000612649240662062,0.025840850745479,0.1096,548,0.0612,0.0484,306,242,0.558394160583942,0.441605839416058,0.00140869290323423,-0.00111956517563753,-0.00263802671164874,0.0230680481648884,0.885366688118667,0.14219229818759
sorting,81,0.08,0.964631708425512,0.960697316913281,0.961639467809881,0.000942150896599325,0.1508,0.1508,0.0618,0.435013262599469,0.564986737400531,0.514563106796117,0.485436893203884,0.00454076685468629,0.00522597594042912,0.000291900048153652,0.000324905052218698,0.0166550574352357,0.089,445,0.0552,0.0338,276,169,0.620224719101124,0.379775280898876,0.00173044470673868,-0.000788293810139287,-0.0105859651303303,0.0283004327739098,0.808059130626365,0.128037459538442
sorting,81,0.12,0.964631708425512,0.959320127670894,0.960100917781409,0.000780790110515461,0.1508,0.1508,0.1196,0.352785145888594,0.647214854111406,0.37123745819398,0.62876254180602,0.00844784598191657,0.00826905486074113,0.000957376252519322,0.000929634985507798,0.00418281248871655,0.0312,156,0.0224,0.0088,112,44,0.717948717948718,0.282051282051282,0.000949450163646319,-0.000168660053130864,-0.0250253240549825,0.0358368659223456,0.720942606181704,-0.0399867237755054
sorting,82,0,0.965490945686674,0.965490945686674,0.965372444478363,-0.000118501208311139,0.1586,0.1586,0.1174,1,0,1,0,0,0.00113462732044594,0.000795406822295573,0.000665730331625446,0.00600512121324182,0.0412,206,0,0.0412,0,206,0,1,0,-0.000118501208311154,0.00287624292017365,0.00287624292017365,1,1
sorting,82,0.02,0.965490945686674,0.964659904297671,0.963689481350692,-0.000970422946979022,0.1586,0.1586,0.2726,0.716267339218159,0.283732660781841,0.53925165077036,0.460748349229641,0.000360008173962811,0.00138092223398421,0.000612821419729519,0.000737658456319459,-0.0141464997029839,0.114,570,0.0334,0.0806,167,403,0.292982456140351,0.707017543859649,0.000298877254936785,-0.00126930020191583,-0.00851248199104426,0.0137559426039703,0.969147200333888,0.294420014900177
sorting,82,0.05,0.965490945686674,0.962820768577474,0.963053548123558,0.000232779546083806,0.1586,0.1586,0.1386,0.529634300126103,0.470365699873897,0.556998556998557,0.443001443001443,0.0018891977345372,0.00345369327669031,0.000872058204264294,0.000807225889098922,0.00260235231874739,0.02,100,0.0132,0.0068,66,34,0.66,0.34,0.0003504810813258,-0.000117701535241944,-0.0116389773041928,0.0234091308283872,0.885754226310169,-0.0690669066906691
sorting,82,0.08,0.965490945686674,0.961527342850454,0.962051176990473,0.000523834140019774,0.1586,0.1586,0.065,0.453972257250946,0.546027742749054,0.510769230769231,0.489230769230769,0.00414751054743465,0.00469230486920196,0.00046205613087323,0.000887551059221039,0.0188190243377795,0.0936,468,0.0548,0.0388,274,194,0.585470085470086,0.414529914529915,0.00153474504567613,-0.00101091090565637,-0.00559651858995475,0.0271971789672276,0.813604229952169,0.0370869608940496
sorting,82,0.12,0.965490945686674,0.960121712164901,0.961603694450298,0.00148198228539664,0.1586,0.1586,0.0544,0.380832282471627,0.619167717528373,0.415441176470588,0.584558823529412,0.00862078017711523,0.00868953717192986,0.00117795065134392,0.000504855861845378,0.0234295890037566,0.1042,521,0.0664,0.0378,332,189,0.637236084452975,0.362763915547025,0.00250317896891534,-0.00102119668351879,-0.014222478746608,0.0338231828448573,0.71146100913044,0.0601244630895832
sorting,83,0,0.965060359786511,0.965060359786511,0.964202567417309,-0.000857792369202359,0.156,0.156,0.274,1,0,0.569343065693431,0.430656934306569,0,0.00199055798164506,0.000883020926159861,0.00191214925123013,-0.0144996772553291,0.118,590,0,0.118,0,590,0,1,0,-0.000857792369202396,-0.00726942685764742,0.00726942685764742,1,1
sorting,83,0.02,0.965060359786511,0.964262305090982,0.963174361706293,-0.00108794338468821,0.156,0.156,0.2754,0.706410256410257,0.293589743589744,0.520697167755991,0.479302832244009,0.000351062290074001,0.00189825454599563,0.000607832530900873,0.00130755411463021,-0.0147969444395917,0.1194,597,0.0332,0.0862,166,431,0.278056951423786,0.721943048576214,0.000319955462970931,-0.00140789884765918,-0.0091117536406051,0.0144711416300679,0.969934203085368,0.269029994307241
sorting,83,0.05,0.965060359786511,0.962191876262724,0.961444503530419,-0.000747372732305185,0.156,0.156,0.2314,0.508974358974359,0.491025641025641,0.449438202247191,0.550561797752809,0.00198604808770104,0.00312588368905846,0.000753263349967739,0.000971776596416571,-0.00932255678884641,0.0754,377,0.0246,0.0508,123,254,0.326259946949602,0.673740053050398,0.000530331512944968,-0.00127770424525006,-0.00991210520298532,0.0239792540874672,0.885126629453065,0.0524553501442716
sorting,83,0.08,0.965060359786511,0.960915991422672,0.960915991422672,0,0.156,0.156,0.156,0.442307692307692,0.557692307692308,0.442307692307692,0.557692307692308,0.00441750358172568,0.00610381083526376,0.00091655716859098,0.00134149266322305,0.000106046118929948,0,0,0,0,0,0,,,0,0,,,0.79771624621265,
sorting,83,0.12,0.965060359786511,0.959372536058054,0.961318499282236,0.00194596322418272,0.156,0.156,0.0476,0.365384615384615,0.634615384615385,0.483193277310924,0.516806722689076,0.00855757890658544,0.00920302444237153,0.0020419295421071,0.00151576152175362,0.0281065908683223,0.1084,542,0.0744,0.034,372,170,0.686346863468635,0.313653136531365,0.00285721729690317,-0.000911254072720447,-0.0179516902599882,0.0347644960297382,0.710961726166469,0.103718936618498
sorting,84,0,0.965273699383661,0.965273699383661,0.963918350036063,-0.00135534934759762,0.1514,0.1514,0.037,1,0,1,0,0,0.0013464799861781,0.000531828219589935,0.00114078310758537,0.0319919850815431,0.1144,572,0,0.1144,0,572,0,1,0,-0.00135534934759755,0.0118474593321464,0.0118474593321464,1,1
sorting,84,0.02,0.965273699383661,0.964422823628077,0.963800380490409,-0.000622443137668127,0.1514,0.1514,0.0456,0.723910171730515,0.276089828269485,0.951754385964912,0.0482456140350877,0.000367383109688848,0.0016016602914505,0.000839828003334521,0.00103046548200741,0.0270355272477889,0.1058,529,0.0396,0.0662,198,331,0.374291115311909,0.625708884688091,0.000466055055518039,-0.00108849819318612,0.00588320546000072,0.0146933199310412,0.968196371463855,0.348620897061351
sorting,84,0.05,0.965273699383661,0.962405348120043,0.962674310301357,0.000268962181313559,0.1514,0.1514,0.0364,0.513870541611625,0.486129458388375,0.697802197802198,0.302197802197802,0.00196316191063697,0.00313576983524071,0.000416958335056627,0.00085434759951521,0.0321843919238245,0.115,575,0.0626,0.0524,313,262,0.544347826086957,0.455652173913044,0.0014677248016404,-0.0011987626203268,-0.00233880157663997,0.0231868471475409,0.888220055720802,0.211753332828359
sorting,84,0.08,0.965273699383661,0.961160934980887,0.962105137568611,0.000944202587723764,0.1514,0.1514,0.0202,0.446499339498019,0.553500660501982,0.623762376237624,0.376237623762376,0.00436987603683394,0.00526633276929045,0.00121476893605833,0.000590227890876714,0.0475400564932722,0.1312,656,0.0762,0.055,381,275,0.580792682926829,0.419207317073171,0.00243248115868209,-0.00148827857095837,-0.00719666606496745,0.0298838394027474,0.809849895017996,0.153898026693328
sorting,84,0.12,0.965273699383661,0.959788036049703,0.961834313912014,0.0020462778623106,0.1514,0.1514,0.056,0.364597093791281,0.635402906208719,0.475,0.525,0.00823132337847235,0.0084836929244217,0.0016251336391186,0.00119384543068449,0.0214465170539723,0.0954,477,0.0668,0.0286,334,143,0.70020964360587,0.29979035639413,0.0027620829707623,-0.000715805108451686,-0.0214494534833398,0.0364558498869391,0.709067088906684,0.105738592903017
sorting,85,0,0.966044633832613,0.966044633832613,0.965986452471285,-5.81813613282911e-05,0.1582,0.1582,0.1902,1,0,0.831756046267087,0.168243953732913,0,0.000885188914454094,0.00043576922185025,0.000465575690488779,-0.00361505979654286,0.032,160,0,0.032,0,160,0,1,0,-5.81813613282392e-05,-0.00181816754150748,0.00181816754150748,1,1
sorting,85,0.02,0.966044633832613,0.965100156283845,0.965166163358422,6.60070745767127e-05,0.1582,0.1582,0.1092,0.687737041719343,0.312262958280657,0.804029304029304,0.195970695970696,0.000357859395239651,0.00128133311933881,0.000294185160509114,0.000416642199856088,0.00751151059198496,0.049,245,0.028,0.021,140,105,0.571428571428571,0.428571428571429,0.000341061682063406,-0.000275054607486645,-0.00134708315462778,0.0125738018275521,0.968876280643051,0.147687863630058
sorting,85,0.05,0.966044633832613,0.963437811070029,0.963666758342546,0.000228947272517543,0.1582,0.1582,0.1304,0.533501896333755,0.466498103666245,0.562883435582822,0.437116564417178,0.00195476835670266,0.00390419120653092,0.000485026066876062,0.000521720752644801,0.00358182224848413,0.0278,139,0.0168,0.011,84,55,0.60431654676259,0.39568345323741,0.000425845193617924,-0.00019689792110036,-0.0082355133999124,0.0224008314646865,0.890162523062501,0.049926270163993
sorting,85,0.08,0.966044633832613,0.962205929116471,0.963110904687251,0.000904975570780175,0.1582,0.1582,0.0488,0.434892541087231,0.565107458912769,0.540983606557377,0.459016393442623,0.00419559460979907,0.004917992082682,0.000788230656576493,0.000460750102747717,0.0241753194557084,0.1094,547,0.067,0.0424,335,212,0.612431444241316,0.387568555758684,0.00191229193008901,-0.00100731635930883,-0.00827217157934351,0.0266874615118632,0.82350198798008,0.102258261627882
sorting,85,0.12,0.966044633832613,0.960817807746644,0.961462656611371,0.000644848864727043,0.1582,0.1582,0.1286,0.378002528445006,0.621997471554994,0.390357698289269,0.609642301710731,0.00844549382928421,0.00866488978103125,0.000552783436331489,0.000493857916900724,0.00399353753299836,0.0296,148,0.02,0.0096,100,48,0.675675675675676,0.324324324324324,0.000876760734535635,-0.000231911869808505,-0.0217854346191598,0.0374551555521669,0.727321729252869,0.0963918308117733
sorting,86,0,0.964558493130199,0.964558493130199,0.96421638130855,-0.000342111821649116,0.1688,0.1688,0.2378,1,0,0.709840201850294,0.290159798149706,0,0.00106717167938307,0.00108465793051552,0.00121229766317647,-0.0100433935990002,0.069,345,0,0.069,0,345,0,1,0,-0.000342111821649054,-0.00495814234273991,0.00495814234273991,1,1
sorting,86,0.02,0.964558493130199,0.96369915235609,0.96365921973963,-3.9932616460292e-05,0.1688,0.1688,0.185,0.726303317535545,0.273696682464455,0.708108108108108,0.291891891891892,0.000353960328184969,0.00126625882522274,0.00105274176069365,0.00158293212087425,-0.0021637244251701,0.0162,81,0.0084,0.0078,42,39,0.518518518518519,0.481481481481482,6.71752794066985e-05,-0.00010710789586696,-0.00246497632470752,0.0107582206959049,0.969928702957148,-0.133062330623306
sorting,86,0.05,0.964558493130199,0.961770398970854,0.962150536919109,0.000380137948254644,0.1688,0.1688,0.1116,0.530805687203792,0.469194312796209,0.600358422939068,0.399641577060932,0.00188859736530308,0.00257726854249204,0.000670936889349591,0.000795325959378944,0.00758771291958782,0.0572,286,0.0346,0.0226,173,113,0.604895104895105,0.395104895104895,0.000857489035419886,-0.000477351087165138,-0.00664576832613195,0.0233363657794585,0.887568926382757,0.151329799853548
sorting,86,0.08,0.964558493130199,0.960069657392871,0.960258838646623,0.000189181253752224,0.1688,0.1688,0.157,0.470379146919431,0.529620853080569,0.481528662420382,0.518471337579618,0.00448537741954509,0.00469999365621908,0.00096279291328575,0.000710566877495774,0.000952301588687976,0.0118,59,0.008,0.0038,40,19,0.677966101694915,0.322033898305085,0.000301592798030227,-0.000112411544278012,-0.0160323096400182,0.0350851137549355,0.808858202306328,0.152951490356517
sorting,86,0.12,0.964558493130199,0.958635945141317,0.960181037440498,0.00154509229918076,0.1688,0.1688,0.0712,0.393364928909953,0.606635071090047,0.421348314606742,0.578651685393258,0.00853928219204204,0.00879702543979069,0.00131691042572348,0.00114485327206266,0.0175931211676454,0.0976,488,0.0612,0.0364,306,182,0.627049180327869,0.372950819672131,0.0025307560750645,-0.000985663775883795,-0.0158308637211138,0.0360288919154539,0.721400608088024,0.0256378193485207
sorting,87,0,0.965315681418172,0.965315681418172,0.965036667447632,-0.000279013970540309,0.164,0.164,0.2294,1,0,0.714908456843941,0.285091543156059,0,0.00147661531541351,0.000913631544065922,0.0013052844054281,-0.00893214979930224,0.0654,327,0,0.0654,0,327,0,1,0,-0.000279013970540314,-0.00426626866269593,0.00426626866269593,1,1
sorting,87,0.02,0.965315681418172,0.964393716233755,0.964070966199993,-0.000322750033761587,0.164,0.164,0.0654,0.70609756097561,0.29390243902439,0.896024464831804,0.103975535168196,0.00036892602941329,0.00206004074337479,0.000642698247874907,0.00217318389025336,0.017355943146406,0.0986,493,0.0414,0.0572,207,286,0.419878296146045,0.580121703853955,0.000479542783578977,-0.000802292817340572,0.0032733269144178,0.0130003610640928,0.967628786801151,0.231957486773955
sorting,87,0.05,0.965315681418172,0.962606520885773,0.962943016182294,0.000336495296521355,0.164,0.164,0.0674,0.536585365853659,0.463414634146342,0.649851632047478,0.350148367952522,0.00191463441297324,0.00341592821023872,0.000797685400154133,0.00150842231198294,0.017007310577946,0.0966,483,0.0524,0.0442,262,221,0.542443064182195,0.457556935817805,0.00118533941702579,-0.000848844120504457,-0.00348338816274672,0.0210578005955512,0.890770529870821,0.114972541604001
sorting,87,0.08,0.965315681418172,0.961274368510777,0.962000882217291,0.000726513706514109,0.164,0.164,0.0198,0.436585365853659,0.563414634146341,0.646464646464647,0.353535353535354,0.00433004866471584,0.00558550998645525,0.00101872109285419,0.00176748744706464,0.0500463663018389,0.1442,721,0.0854,0.0588,427,294,0.592233009708738,0.407766990291262,0.00231765732106032,-0.00159114361454621,-0.00503823652228921,0.027106802604761,0.8190475022659,0.180988879966908
sorting,87,0.12,0.965315681418172,0.959655716356845,0.961849811482394,0.00219409512554891,0.164,0.164,0.0198,0.375609756097561,0.624390243902439,0.494949494949495,0.505050505050505,0.00862025835347836,0.00887918519557179,0.00136015030159816,0.00141999341566305,0.0500463663018389,0.1442,721,0.0924,0.0518,462,259,0.640776699029126,0.359223300970874,0.0035134333496034,-0.00131933822405448,-0.0152156388734322,0.0335143659754361,0.725007544136302,0.121992161036213
sorting,88,0,0.964362421718068,0.964362421718068,0.964324583993396,-3.78377246722517e-05,0.1642,0.1642,0.138,1,0,1,0,0,0.00157454260589842,0.0003656221156609,0.00162343109506712,0.00334446576164471,0.0262,131,0,0.0262,0,131,0,1,0,-3.78377246722731e-05,0.00144418796459058,0.00144418796459058,1,1
sorting,88,0.02,0.964362421718068,0.963564552940273,0.963529094660944,-3.54582793291591e-05,0.1642,0.1642,0.1096,0.733252131546894,0.266747868453106,0.844890510948905,0.155109489051095,0.000365189013090232,0.00142146299540419,0.000284398719478084,0.00126680097131955,0.00753711285190073,0.0546,273,0.0268,0.0278,134,139,0.490842490842491,0.509157509157509,0.000306842319791344,-0.000342300599120538,0.000649419035333207,0.0118890644489356,0.968178118023125,0.0460403701064929
sorting,88,0.05,0.964362421718068,0.961681862770122,0.96159474495055,-8.71178195726019e-05,0.1642,0.1642,0.1796,0.522533495736906,0.477466504263094,0.514476614699332,0.485523385300668,0.00188391043449694,0.00322614786824405,0.000314606848165066,0.000744170227708222,-0.00144239529456969,0.0154,77,0.0066,0.0088,33,44,0.428571428571429,0.571428571428571,0.000124332836675277,-0.000211450656247834,-0.00565700127094526,0.0218041229170852,0.888091906179676,-0.054577001945423
sorting,88,0.08,0.964362421718068,0.96004533717259,0.961100394856387,0.0010550576837971,0.1642,0.1642,0.0226,0.443361753958587,0.556638246041413,0.654867256637168,0.345132743362832,0.00431435564335324,0.00491414126970228,0.000673796154017968,0.00127888274207764,0.0499935665392247,0.1416,708,0.0836,0.058,418,290,0.590395480225989,0.409604519774011,0.00254528214820497,-0.00149022446440794,-0.00745097234319935,0.0284993404845544,0.811359208710368,0.122101233301629
sorting,88,0.12,0.964362421718068,0.958657195841445,0.959889692168339,0.00123249632689382,0.1642,0.1642,0.0912,0.372716199756395,0.627283800243605,0.399122807017544,0.600877192982456,0.00826310702349961,0.00929241403501584,0.00231729023924617,0.00286900907898055,0.0106610616714578,0.073,365,0.0482,0.0248,241,124,0.66027397260274,0.33972602739726,0.00190728159943751,-0.000674785272543658,-0.0168835113273131,0.0353707790682352,0.722929089141164,-0.0407262174160894
sorting,89,0,0.965022507053698,0.965022507053698,0.964781810823348,-0.000240696230350279,0.1588,0.1588,0.2202,1,0,0.721162579473206,0.278837420526794,0,0.00168754954901292,0.000434726976076098,0.00123735888811128,-0.00826089757281912,0.0614,307,0,0.0614,0,307,0,1,0,-0.000240696230350294,-0.00392013404479306,0.00392013404479306,1,1
sorting,89,0.02,0.965022507053698,0.964152010972291,0.963653108031834,-0.000498902940457291,0.1588,0.1588,0.2346,0.709068010075567,0.290931989924433,0.595055413469736,0.404944586530264,0.00037560278753556,0.00216878160777642,0.000289523610522229,0.00112914011951738,-0.0103353178473022,0.0758,379,0.027,0.0488,135,244,0.356200527704486,0.643799472295514,0.000249042545433735,-0.000747945485891044,-0.00658183298756345,0.0131528764027016,0.968278914475157,0.297517320125291
